MonDO axiom predicate,predicate label,"MonDO axiom ""some values from"" object",object label,count
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0004346,,3
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0006885,,3
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0015888,,3
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0032274,,3
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0043484,,3
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0046110,,3
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0055078,,3
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/MF_0000061,,3
http://purl.obolibrary.org/obo/RO_0004022,disease has basis in feature,http://purl.obolibrary.org/obo/HP_0001927,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0003723,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0003943,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0004363,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0004423,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0004457,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0004509,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0004559,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0004749,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0004882,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0005262,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006547,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006568,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006695,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006768,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0008614,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0008643,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0009087,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0015804,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0038064,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0046146,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0046952,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0047291,,3
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0061547,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/10922,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11027,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/1133,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11359,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11758,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/1228,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12373,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12399,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12796,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/13210,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/14881,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/15832,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/15894,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/16268,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/16400,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/16873,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2197,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2202,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2330,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2343,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/24565,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/24650,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2488,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2505,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2528,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2567,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2593,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2600,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/26270,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/28396,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/29021,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2928,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/29670,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/2974,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3052,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3054,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/319,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3327,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3622,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3775,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4065,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4116,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4170,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4235,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4261,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4274,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4288,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/443,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5133,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5136,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5389,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5391,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5962,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/613,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6257,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6470,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6585,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6617,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6692,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6697,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6826,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6990,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7108,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/713,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/714,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7526,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/756,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/758,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7758,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7866,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/8617,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/869,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/886,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/9155,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/9449,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/9608,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/GO_0005589,,3
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/UBERON_0004907,,3
http://purl.obolibrary.org/obo/RO_0002573,has modifier,http://purl.obolibrary.org/obo/MONDO_0024494,,3
http://purl.obolibrary.org/obo/RO_0002573,has modifier,http://purl.obolibrary.org/obo/NCIT_C45980,,3
http://purl.obolibrary.org/obo/RO_0002451,transmitted by,http://purl.obolibrary.org/obo/NCBITaxon_10114,,3
http://purl.obolibrary.org/obo/mondo#predisposes_towards,http://purl.obolibrary.org/obo/mondo#predisposes_towards,http://purl.obolibrary.org/obo/MONDO_0002026,,3
http://purl.obolibrary.org/obo/mondo#disease_shares_features_of,http://purl.obolibrary.org/obo/mondo#disease_shares_features_of,http://purl.obolibrary.org/obo/MONDO_0009691,,3
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0001153,,3
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0001880,,3
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0001941,,3
http://purl.obolibrary.org/obo/BFO_0000054,is realized by,http://purl.obolibrary.org/obo/GO_0030252,,3
http://purl.obolibrary.org/obo/BFO_0000054,is realized by,http://purl.obolibrary.org/obo/MFOMD_0000119,,3
http://purl.obolibrary.org/obo/RO_0009501,realized in response to,http://purl.obolibrary.org/obo/ECTO_0000002,,2
http://purl.obolibrary.org/obo/RO_0009501,realized in response to,http://purl.obolibrary.org/obo/ECTO_0001055,,2
http://purl.obolibrary.org/obo/RO_0009501,realized in response to,http://purl.obolibrary.org/obo/ECTO_0001571,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000059,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000570,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000646,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000669,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000731,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0002138,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0002573,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/UBERON_0000365,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/UBERON_0002073,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/UBERON_0004823,,2
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/UBERON_0006799,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000155,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000201,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000252,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000509,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000646,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000668,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000726,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000737,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000750,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000926,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000962,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000975,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0001004,,2
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0001252,,2
